SEM_EXM_EXCH_ID, SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME,INDEX
NSE,D,36722,OPTIDX,0,FINNIFTY-Jun2024-21850-CE,40.0,FINNIFTY 25 JUN 21850 CALL,2024-06-25,21850.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41420,OPTIDX,0,FINNIFTY-Jun2024-17000-PE,40.0,FINNIFTY 25 JUN 17000 PUT,2024-06-25,17000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41415,OPTIDX,0,FINNIFTY-Jun2024-17000-CE,40.0,FINNIFTY 25 JUN 17000 CALL,2024-06-25,17000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41414,OPTIDX,0,FINNIFTY-Jun2024-16900-PE,40.0,FINNIFTY 25 JUN 16900 PUT,2024-06-25,16900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41563,OPTIDX,0,FINNIFTY-Jun2024-20000-CE,40.0,FINNIFTY 25 JUN 20000 CALL,2024-06-25,20000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41543,OPTIDX,0,FINNIFTY-Jun2024-19900-CE,40.0,FINNIFTY 25 JUN 19900 CALL,2024-06-25,19900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,37108,OPTIDX,0,FINNIFTY-Jun2024-22450-CE,40.0,FINNIFTY 25 JUN 22450 CALL,2024-06-25,22450.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41542,OPTIDX,0,FINNIFTY-Jun2024-19800-PE,40.0,FINNIFTY 25 JUN 19800 PUT,2024-06-25,19800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,47338,OPTIDX,0,FINNIFTY-Jun2024-25000-PE,40.0,FINNIFTY 25 JUN 25000 PUT,2024-06-25,25000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37699,OPTIDX,0,FINNIFTY-Jun2024-23250-PE,40.0,FINNIFTY 25 JUN 23250 PUT,2024-06-25,23250.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,35117,OPTIDX,0,FINNIFTY-Jun2024-19750-PE,40.0,FINNIFTY 25 JUN 19750 PUT,2024-06-25,19750.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41531,OPTIDX,0,FINNIFTY-Jun2024-19600-CE,40.0,FINNIFTY 25 JUN 19600 CALL,2024-06-25,19600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,35119,OPTIDX,0,FINNIFTY-Jun2024-19850-CE,40.0,FINNIFTY 25 JUN 19850 CALL,2024-06-25,19850.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,48302,OPTIDX,0,FINNIFTY-Jun2024-16600-CE,40.0,FINNIFTY 25 JUN 16600 CALL,2024-06-25,16600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,48303,OPTIDX,0,FINNIFTY-Jun2024-16600-PE,40.0,FINNIFTY 25 JUN 16600 PUT,2024-06-25,16600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,48304,OPTIDX,0,FINNIFTY-Jun2024-19150-CE,40.0,FINNIFTY 25 JUN 19150 CALL,2024-06-25,19150.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,48305,OPTIDX,0,FINNIFTY-Jun2024-19150-PE,40.0,FINNIFTY 25 JUN 19150 PUT,2024-06-25,19150.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,48306,OPTIDX,0,FINNIFTY-Jun2024-19250-CE,40.0,FINNIFTY 25 JUN 19250 CALL,2024-06-25,19250.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,48307,OPTIDX,0,FINNIFTY-Jun2024-19250-PE,40.0,FINNIFTY 25 JUN 19250 PUT,2024-06-25,19250.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,48308,OPTIDX,0,FINNIFTY-Jun2024-19350-CE,40.0,FINNIFTY 25 JUN 19350 CALL,2024-06-25,19350.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,37689,OPTIDX,0,FINNIFTY-Jun2024-23250-CE,40.0,FINNIFTY 25 JUN 23250 CALL,2024-06-25,23250.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,37688,OPTIDX,0,FINNIFTY-Jun2024-23150-PE,40.0,FINNIFTY 25 JUN 23150 PUT,2024-06-25,23150.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,48313,OPTIDX,0,FINNIFTY-Jun2024-19350-PE,40.0,FINNIFTY 25 JUN 19350 PUT,2024-06-25,19350.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,48314,OPTIDX,0,FINNIFTY-Jun2024-19450-CE,40.0,FINNIFTY 25 JUN 19450 CALL,2024-06-25,19450.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,61150,OPTIDX,0,FINNIFTY-Jun2024-24800-CE,40.0,FINNIFTY 25 JUN 24800 CALL,2024-06-25,24800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,48316,OPTIDX,0,FINNIFTY-Jun2024-19450-PE,40.0,FINNIFTY 25 JUN 19450 PUT,2024-06-25,19450.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37679,OPTIDX,0,FINNIFTY-Jun2024-23150-CE,40.0,FINNIFTY 25 JUN 23150 CALL,2024-06-25,23150.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41534,OPTIDX,0,FINNIFTY-Jun2024-19600-PE,40.0,FINNIFTY 25 JUN 19600 PUT,2024-06-25,19600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37678,OPTIDX,0,FINNIFTY-Jun2024-23050-PE,40.0,FINNIFTY 25 JUN 23050 PUT,2024-06-25,23050.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41535,OPTIDX,0,FINNIFTY-Jun2024-19700-CE,40.0,FINNIFTY 25 JUN 19700 CALL,2024-06-25,19700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,61151,OPTIDX,0,FINNIFTY-Jun2024-24800-PE,40.0,FINNIFTY 25 JUN 24800 PUT,2024-06-25,24800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41433,OPTIDX,0,FINNIFTY-Jun2024-17300-PE,40.0,FINNIFTY 25 JUN 17300 PUT,2024-06-25,17300.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41540,OPTIDX,0,FINNIFTY-Jun2024-19700-PE,40.0,FINNIFTY 25 JUN 19700 PUT,2024-06-25,19700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41432,OPTIDX,0,FINNIFTY-Jun2024-17300-CE,40.0,FINNIFTY 25 JUN 17300 CALL,2024-06-25,17300.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41541,OPTIDX,0,FINNIFTY-Jun2024-19800-CE,40.0,FINNIFTY 25 JUN 19800 CALL,2024-06-25,19800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,61152,OPTIDX,0,FINNIFTY-Jun2024-27000-CE,40.0,FINNIFTY 25 JUN 27000 CALL,2024-06-25,27000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,37107,OPTIDX,0,FINNIFTY-Jun2024-22350-PE,40.0,FINNIFTY 25 JUN 22350 PUT,2024-06-25,22350.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37700,OPTIDX,0,FINNIFTY-Jun2024-23350-CE,40.0,FINNIFTY 25 JUN 23350 CALL,2024-06-25,23350.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,38346,OPTIDX,0,FINNIFTY-Jun2024-23750-PE,40.0,FINNIFTY 25 JUN 23750 PUT,2024-06-25,23750.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41453,OPTIDX,0,FINNIFTY-Jun2024-17900-PE,40.0,FINNIFTY 25 JUN 17900 PUT,2024-06-25,17900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,38349,OPTIDX,0,FINNIFTY-Jun2024-23850-PE,40.0,FINNIFTY 25 JUN 23850 PUT,2024-06-25,23850.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45692,OPTIDX,0,FINNIFTY-Jun2024-24600-PE,40.0,FINNIFTY 25 JUN 24600 PUT,2024-06-25,24600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41693,OPTIDX,0,FINNIFTY-Jun2024-22600-PE,40.0,FINNIFTY 25 JUN 22600 PUT,2024-06-25,22600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41692,OPTIDX,0,FINNIFTY-Jun2024-22600-CE,40.0,FINNIFTY 25 JUN 22600 CALL,2024-06-25,22600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41589,OPTIDX,0,FINNIFTY-Jun2024-20300-PE,40.0,FINNIFTY 25 JUN 20300 PUT,2024-06-25,20300.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41691,OPTIDX,0,FINNIFTY-Jun2024-22500-PE,40.0,FINNIFTY 25 JUN 22500 PUT,2024-06-25,22500.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41690,OPTIDX,0,FINNIFTY-Jun2024-22500-CE,40.0,FINNIFTY 25 JUN 22500 CALL,2024-06-25,22500.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41689,OPTIDX,0,FINNIFTY-Jun2024-22400-PE,40.0,FINNIFTY 25 JUN 22400 PUT,2024-06-25,22400.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45694,OPTIDX,0,FINNIFTY-Jun2024-24700-CE,40.0,FINNIFTY 25 JUN 24700 CALL,2024-06-25,24700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41688,OPTIDX,0,FINNIFTY-Jun2024-22400-CE,40.0,FINNIFTY 25 JUN 22400 CALL,2024-06-25,22400.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41686,OPTIDX,0,FINNIFTY-Jun2024-22300-CE,40.0,FINNIFTY 25 JUN 22300 CALL,2024-06-25,22300.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41685,OPTIDX,0,FINNIFTY-Jun2024-22200-PE,40.0,FINNIFTY 25 JUN 22200 PUT,2024-06-25,22200.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41684,OPTIDX,0,FINNIFTY-Jun2024-22200-CE,40.0,FINNIFTY 25 JUN 22200 CALL,2024-06-25,22200.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41683,OPTIDX,0,FINNIFTY-Jun2024-22100-PE,40.0,FINNIFTY 25 JUN 22100 PUT,2024-06-25,22100.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41682,OPTIDX,0,FINNIFTY-Jun2024-22100-CE,40.0,FINNIFTY 25 JUN 22100 CALL,2024-06-25,22100.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41681,OPTIDX,0,FINNIFTY-Jun2024-22000-PE,40.0,FINNIFTY 25 JUN 22000 PUT,2024-06-25,22000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41673,OPTIDX,0,FINNIFTY-Jun2024-22000-CE,40.0,FINNIFTY 25 JUN 22000 CALL,2024-06-25,22000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41687,OPTIDX,0,FINNIFTY-Jun2024-22300-PE,40.0,FINNIFTY 25 JUN 22300 PUT,2024-06-25,22300.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45695,OPTIDX,0,FINNIFTY-Jun2024-24700-PE,40.0,FINNIFTY 25 JUN 24700 PUT,2024-06-25,24700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45696,OPTIDX,0,FINNIFTY-Jun2024-25000-CE,40.0,FINNIFTY 25 JUN 25000 CALL,2024-06-25,25000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41702,OPTIDX,0,FINNIFTY-Jun2024-22700-CE,40.0,FINNIFTY 25 JUN 22700 CALL,2024-06-25,22700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39313,OPTIDX,0,FINNIFTY-Jun2024-26400-CE,40.0,FINNIFTY 25 JUN 26400 CALL,2024-06-25,26400.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39310,OPTIDX,0,FINNIFTY-Jun2024-26300-PE,40.0,FINNIFTY 25 JUN 26300 PUT,2024-06-25,26300.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41588,OPTIDX,0,FINNIFTY-Jun2024-20300-CE,40.0,FINNIFTY 25 JUN 20300 CALL,2024-06-25,20300.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39309,OPTIDX,0,FINNIFTY-Jun2024-26300-CE,40.0,FINNIFTY 25 JUN 26300 CALL,2024-06-25,26300.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,50507,OPTIDX,0,FINNIFTY-Jun2024-25700-CE,40.0,FINNIFTY 25 JUN 25700 CALL,2024-06-25,25700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39307,OPTIDX,0,FINNIFTY-Jun2024-26200-PE,40.0,FINNIFTY 25 JUN 26200 PUT,2024-06-25,26200.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41590,OPTIDX,0,FINNIFTY-Jun2024-20400-CE,40.0,FINNIFTY 25 JUN 20400 CALL,2024-06-25,20400.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,35732,OPTIDX,0,FINNIFTY-Jun2024-20250-PE,40.0,FINNIFTY 25 JUN 20250 PUT,2024-06-25,20250.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45999,OPTIDX,0,FINNIFTY-Jun2024-27500-PE,40.0,FINNIFTY 25 JUN 27500 PUT,2024-06-25,27500.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,39304,OPTIDX,0,FINNIFTY-Jun2024-26200-CE,40.0,FINNIFTY 25 JUN 26200 CALL,2024-06-25,26200.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,45996,OPTIDX,0,FINNIFTY-Jun2024-27500-CE,40.0,FINNIFTY 25 JUN 27500 CALL,2024-06-25,27500.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,35731,OPTIDX,0,FINNIFTY-Jun2024-20250-CE,40.0,FINNIFTY 25 JUN 20250 CALL,2024-06-25,20250.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39300,OPTIDX,0,FINNIFTY-Jun2024-26100-PE,40.0,FINNIFTY 25 JUN 26100 PUT,2024-06-25,26100.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41709,OPTIDX,0,FINNIFTY-Jun2024-22800-CE,40.0,FINNIFTY 25 JUN 22800 CALL,2024-06-25,22800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39299,OPTIDX,0,FINNIFTY-Jun2024-26100-CE,40.0,FINNIFTY 25 JUN 26100 CALL,2024-06-25,26100.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41708,OPTIDX,0,FINNIFTY-Jun2024-22700-PE,40.0,FINNIFTY 25 JUN 22700 PUT,2024-06-25,22700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,39298,OPTIDX,0,FINNIFTY-Jun2024-24450-PE,40.0,FINNIFTY 25 JUN 24450 PUT,2024-06-25,24450.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41672,OPTIDX,0,FINNIFTY-Jun2024-21900-PE,40.0,FINNIFTY 25 JUN 21900 PUT,2024-06-25,21900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41670,OPTIDX,0,FINNIFTY-Jun2024-21900-CE,40.0,FINNIFTY 25 JUN 21900 CALL,2024-06-25,21900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41665,OPTIDX,0,FINNIFTY-Jun2024-21800-PE,40.0,FINNIFTY 25 JUN 21800 PUT,2024-06-25,21800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41664,OPTIDX,0,FINNIFTY-Jun2024-21800-CE,40.0,FINNIFTY 25 JUN 21800 CALL,2024-06-25,21800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41597,OPTIDX,0,FINNIFTY-Jun2024-20700-CE,40.0,FINNIFTY 25 JUN 20700 CALL,2024-06-25,20700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,35709,OPTIDX,0,FINNIFTY-Jun2024-20150-PE,40.0,FINNIFTY 25 JUN 20150 PUT,2024-06-25,20150.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,38348,OPTIDX,0,FINNIFTY-Jun2024-23850-CE,40.0,FINNIFTY 25 JUN 23850 CALL,2024-06-25,23850.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,42572,OPTIDX,0,FINNIFTY-Jun2024-24100-CE,40.0,FINNIFTY 25 JUN 24100 CALL,2024-06-25,24100.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,42571,OPTIDX,0,FINNIFTY-Jun2024-24000-PE,40.0,FINNIFTY 25 JUN 24000 PUT,2024-06-25,24000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,42550,OPTIDX,0,FINNIFTY-Jun2024-24000-CE,40.0,FINNIFTY 25 JUN 24000 CALL,2024-06-25,24000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,42549,OPTIDX,0,FINNIFTY-Jun2024-23900-PE,40.0,FINNIFTY 25 JUN 23900 PUT,2024-06-25,23900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,42529,OPTIDX,0,FINNIFTY-Jun2024-23900-CE,40.0,FINNIFTY 25 JUN 23900 CALL,2024-06-25,23900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,42528,OPTIDX,0,FINNIFTY-Jun2024-23800-PE,40.0,FINNIFTY 25 JUN 23800 PUT,2024-06-25,23800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,42525,OPTIDX,0,FINNIFTY-Jun2024-23800-CE,40.0,FINNIFTY 25 JUN 23800 CALL,2024-06-25,23800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,42524,OPTIDX,0,FINNIFTY-Jun2024-23700-PE,40.0,FINNIFTY 25 JUN 23700 PUT,2024-06-25,23700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41596,OPTIDX,0,FINNIFTY-Jun2024-20600-PE,40.0,FINNIFTY 25 JUN 20600 PUT,2024-06-25,20600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41594,OPTIDX,0,FINNIFTY-Jun2024-20600-CE,40.0,FINNIFTY 25 JUN 20600 CALL,2024-06-25,20600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41593,OPTIDX,0,FINNIFTY-Jun2024-20500-PE,40.0,FINNIFTY 25 JUN 20500 PUT,2024-06-25,20500.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,45639,OPTIDX,0,FINNIFTY-Jun2024-25600-CE,40.0,FINNIFTY 25 JUN 25600 CALL,2024-06-25,25600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,45640,OPTIDX,0,FINNIFTY-Jun2024-25600-PE,40.0,FINNIFTY 25 JUN 25600 PUT,2024-06-25,25600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41592,OPTIDX,0,FINNIFTY-Jun2024-20500-CE,40.0,FINNIFTY 25 JUN 20500 CALL,2024-06-25,20500.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41598,OPTIDX,0,FINNIFTY-Jun2024-20700-PE,40.0,FINNIFTY 25 JUN 20700 PUT,2024-06-25,20700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,50508,OPTIDX,0,FINNIFTY-Jun2024-25700-PE,40.0,FINNIFTY 25 JUN 25700 PUT,2024-06-25,25700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41599,OPTIDX,0,FINNIFTY-Jun2024-20800-CE,40.0,FINNIFTY 25 JUN 20800 CALL,2024-06-25,20800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41619,OPTIDX,0,FINNIFTY-Jun2024-20900-CE,40.0,FINNIFTY 25 JUN 20900 CALL,2024-06-25,20900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41659,OPTIDX,0,FINNIFTY-Jun2024-21700-PE,40.0,FINNIFTY 25 JUN 21700 PUT,2024-06-25,21700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41658,OPTIDX,0,FINNIFTY-Jun2024-21700-CE,40.0,FINNIFTY 25 JUN 21700 CALL,2024-06-25,21700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41652,OPTIDX,0,FINNIFTY-Jun2024-21600-PE,40.0,FINNIFTY 25 JUN 21600 PUT,2024-06-25,21600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41651,OPTIDX,0,FINNIFTY-Jun2024-21600-CE,40.0,FINNIFTY 25 JUN 21600 CALL,2024-06-25,21600.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41650,OPTIDX,0,FINNIFTY-Jun2024-21500-PE,40.0,FINNIFTY 25 JUN 21500 PUT,2024-06-25,21500.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41649,OPTIDX,0,FINNIFTY-Jun2024-21500-CE,40.0,FINNIFTY 25 JUN 21500 CALL,2024-06-25,21500.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41648,OPTIDX,0,FINNIFTY-Jun2024-21400-PE,40.0,FINNIFTY 25 JUN 21400 PUT,2024-06-25,21400.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41637,OPTIDX,0,FINNIFTY-Jun2024-21400-CE,40.0,FINNIFTY 25 JUN 21400 CALL,2024-06-25,21400.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41636,OPTIDX,0,FINNIFTY-Jun2024-21300-PE,40.0,FINNIFTY 25 JUN 21300 PUT,2024-06-25,21300.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41635,OPTIDX,0,FINNIFTY-Jun2024-21300-CE,40.0,FINNIFTY 25 JUN 21300 CALL,2024-06-25,21300.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41634,OPTIDX,0,FINNIFTY-Jun2024-21200-PE,40.0,FINNIFTY 25 JUN 21200 PUT,2024-06-25,21200.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41629,OPTIDX,0,FINNIFTY-Jun2024-21200-CE,40.0,FINNIFTY 25 JUN 21200 CALL,2024-06-25,21200.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41628,OPTIDX,0,FINNIFTY-Jun2024-21100-PE,40.0,FINNIFTY 25 JUN 21100 PUT,2024-06-25,21100.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41625,OPTIDX,0,FINNIFTY-Jun2024-21100-CE,40.0,FINNIFTY 25 JUN 21100 CALL,2024-06-25,21100.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41624,OPTIDX,0,FINNIFTY-Jun2024-21000-PE,40.0,FINNIFTY 25 JUN 21000 PUT,2024-06-25,21000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41623,OPTIDX,0,FINNIFTY-Jun2024-21000-CE,40.0,FINNIFTY 25 JUN 21000 CALL,2024-06-25,21000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41622,OPTIDX,0,FINNIFTY-Jun2024-20900-PE,40.0,FINNIFTY 25 JUN 20900 PUT,2024-06-25,20900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41618,OPTIDX,0,FINNIFTY-Jun2024-20800-PE,40.0,FINNIFTY 25 JUN 20800 PUT,2024-06-25,20800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,35733,OPTIDX,0,FINNIFTY-Jun2024-20350-CE,40.0,FINNIFTY 25 JUN 20350 CALL,2024-06-25,20350.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41591,OPTIDX,0,FINNIFTY-Jun2024-20400-PE,40.0,FINNIFTY 25 JUN 20400 PUT,2024-06-25,20400.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,39359,OPTIDX,0,FINNIFTY-Jun2024-26800-PE,40.0,FINNIFTY 25 JUN 26800 PUT,2024-06-25,26800.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,39356,OPTIDX,0,FINNIFTY-Jun2024-26700-PE,40.0,FINNIFTY 25 JUN 26700 PUT,2024-06-25,26700.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41865,OPTIDX,0,FINNIFTY-Jun2024-22900-CE,40.0,FINNIFTY 25 JUN 22900 CALL,2024-06-25,22900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41868,OPTIDX,0,FINNIFTY-Jun2024-22900-PE,40.0,FINNIFTY 25 JUN 22900 PUT,2024-06-25,22900.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37294,OPTIDX,0,FINNIFTY-Jun2024-22450-PE,40.0,FINNIFTY 25 JUN 22450 PUT,2024-06-25,22450.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,37295,OPTIDX,0,FINNIFTY-Jun2024-22550-CE,40.0,FINNIFTY 25 JUN 22550 CALL,2024-06-25,22550.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41870,OPTIDX,0,FINNIFTY-Jun2024-23000-CE,40.0,FINNIFTY 25 JUN 23000 CALL,2024-06-25,23000.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41871,OPTIDX,0,FINNIFTY-Jun2024-23000-PE,40.0,FINNIFTY 25 JUN 23000 PUT,2024-06-25,23000.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41872,OPTIDX,0,FINNIFTY-Jun2024-23100-CE,40.0,FINNIFTY 25 JUN 23100 CALL,2024-06-25,23100.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,38350,OPTIDX,0,FINNIFTY-Jun2024-23950-CE,40.0,FINNIFTY 25 JUN 23950 CALL,2024-06-25,23950.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,39358,OPTIDX,0,FINNIFTY-Jun2024-26800-CE,40.0,FINNIFTY 25 JUN 26800 CALL,2024-06-25,26800.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41910,OPTIDX,0,FINNIFTY-Jun2024-23700-CE,40.0,FINNIFTY 25 JUN 23700 CALL,2024-06-25,23700.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41878,OPTIDX,0,FINNIFTY-Jun2024-23100-PE,40.0,FINNIFTY 25 JUN 23100 PUT,2024-06-25,23100.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41881,OPTIDX,0,FINNIFTY-Jun2024-23200-CE,40.0,FINNIFTY 25 JUN 23200 CALL,2024-06-25,23200.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,35734,OPTIDX,0,FINNIFTY-Jun2024-20350-PE,40.0,FINNIFTY 25 JUN 20350 PUT,2024-06-25,20350.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,39360,OPTIDX,0,FINNIFTY-Jun2024-26900-CE,40.0,FINNIFTY 25 JUN 26900 CALL,2024-06-25,26900.0,CE,5.0,M,OP,,,FINNIFTY
NSE,D,41905,OPTIDX,0,FINNIFTY-Jun2024-23600-PE,40.0,FINNIFTY 25 JUN 23600 PUT,2024-06-25,23600.0,PE,5.0,M,OP,,,FINNIFTY
NSE,D,41904,OPTIDX,0,FINNIFTY-Jun2024-23600-CE,40.0,FINNIFTY 25 JUN 23600 CALL,2024-06-25,23600.0,CE,5.0,M,OP,,,FINNIFTY
